"Id","Name","Address","NationId","ProvinceId","CityId","WardId","StreetId","CodeId","CodeParentId","OrganizationLevelId","Tag","Status","Description","CreateDate","CreateUserId","UpdateDate","UpdateUserId","LanguageId","UnitCode"
5C6B2A62BDFD41F981E63AA205F08E8A,"ỦY BAN NHÂN DÂN TỈNH KHÁNH HÒA","",,,,,,"","000.00.00.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
3C80D5E716264EEC8861AFA15861609D,"Lãnh đạo Trung tâm","",,,,,,"001.15.09.H32","000.15.09.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
F94FC972DCA64BB58DB46CB5FC0AE64D,"Phòng Công tác xã hội","",,,,,,"002.15.09.H32","000.15.09.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
95D3D03E25BA478ABBA32154545A2F30,"Phòng Nuôi dưỡng","",,,,,,"003.15.09.H32","000.15.09.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
A4A578078B374DAE9CDD95C6BF2A0252,"Phòng Hành chính - Tổng hợp","",,,,,,"004.15.09.H32","000.15.09.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
9E2EB232941147AC8E5068F1B6FF79D7,"Trung tâm Điều dưỡng và chăm sóc người có công","",,,,,,"000.16.09.H32","000.00.09.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
A060C481B83B41FD8E2E8D97DF770589,"Cơ sở Cai nghiện ma túy tỉnh Khánh Hòa","",,,,,,"000.17.09.H32","000.00.09.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
F6C5AAC519D7432290A9677C82BA5A8D,"Quỹ Bảo trợ Trẻ em Khánh Hòa","",,,,,,"000.18.09.H32","000.00.09.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
29EB78EA16E0411AB7964BBBEC2634CB,"Trường Trung cấp Nghề Cam Lâm","",,,,,,"000.19.09.H32","000.00.09.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
0AE796AC860A476999846069AF45F06B,"Trường Trung cấp Nghề Cam Ranh","",,,,,,"000.20.09.H32","000.00.09.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
41B4458C180B4CA99F695D2AFF1749C5,"Trường Trung cấp Nghề Diên Khánh","",,,,,,"000.21.09.H32","000.00.09.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
D7D628EB03E2464EB8C381C15C2D634D,"Trường Trung cấp Nghề Dân tộc nội trú Khánh Sơn","",,,,,,"000.22.09.H32","000.00.09.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
589D1236002D4569BCF2E17DFBD1DCF5,"Trường Trung cấp Nghề Dân tộc nội trú Khánh Vĩnh","",,,,,,"000.23.09.H32","000.00.09.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
76E8B088235C4F4EB6F3233BD67886FB,"Trường Trung cấp Nghề Ninh Hòa","",,,,,,"000.24.09.H32","000.00.09.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
E490A3D6A5AA441C95597EB9A1DDE502,"Trường Trung cấp Nghề Vạn Ninh","",,,,,,"000.25.09.H32","000.00.09.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
1002FCEC25FB4AA5809B6C8B9CFDFCC6,"Trung tâm Bảo trợ xã hội - Chăm sóc và phục hồi chức năng người tâm thần, người rối nhiễu tâm trí tỉnh Khánh Hòa","",,,,,,"000.26.09.H32","000.00.09.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
4FA60730181649F8A63BF2A1955A1457,"Sở Ngoại vụ","",,,,,,"000.00.10.H32","000.00.00.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
8786E1AE8E7445F4A0B3C747AA851AD0,"Lãnh đạo Sở","",,,,,,"000.01.10.H32","000.00.10.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
23F84C108B3B46DDB21BF6C5C45949D8,"Phòng Hợp tác quốc tế","",,,,,,"000.02.10.H32","000.00.10.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
C65B4CE794E147E5BC6C47EAF0C59162,"Lãnh đạo Ban","",,,,,,"000.01.01.H32","000.00.01.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
8570E8BDD6AE4CA3B787ED1EF8EF1207,"Phòng Chính sách dân tộc","",,,,,,"000.02.01.H32","000.00.01.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
1BAA93F4BF8E4428B808087619DEAB05,"Phòng Kế hoạch - Tổng hợp","",,,,,,"000.03.01.H32","000.00.01.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
2E432E65AC17434D94EE9D19C702FDE0,"Phòng Tuyên truyền và Địa bàn","",,,,,,"000.04.01.H32","000.00.01.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
B89B6A9EA1474B4A93527D8342AE1226,"Thanh tra Ban","",,,,,,"000.05.01.H32","000.00.01.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
331B03210E55479B8BF8CA55BE7A63F7,"Văn phòng Ban","",,,,,,"000.06.01.H32","000.00.01.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
9FB39F3ACF8E492A94530AAABA568078,"Phòng Lãnh sự - Người Việt Nam ở nước ngoài","",,,,,,"000.03.10.H32","000.00.10.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
D43F7AA208794F0F9CC4EBC0AF22EB36,"Phòng Quản lý biên giới và Lễ tân","",,,,,,"000.04.10.H32","000.00.10.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
657798E132F84E7FB12618FB89163FFD,"Thanh tra Sở","",,,,,,"000.05.10.H32","000.00.10.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
B2618B7C65B14125B0C39BB68C350645,"Văn phòng Sở","",,,,,,"000.06.10.H32","000.00.10.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
9F79F366154F4A6DAE0CB9A1AF80063C,"Sở Nội vụ","",,,,,,"000.00.11.H32","000.00.00.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
12CF5B281E2649628F18C17997FF7B30,"Lãnh đạo Sở","",,,,,,"000.01.11.H32","000.00.11.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
C8B2958946C24177BFA60B0649C473BF,"Phòng Cải cách hành chính","",,,,,,"000.02.11.H32","000.00.11.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
3A5A277498D946318960BBB50F556F29,"Phòng Công chức, Viên chức","",,,,,,"000.03.11.H32","000.00.11.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
1EF84E419FEF40A19D590807151642D2,"Ban Dân tộc","",,,,,,"000.00.01.H32","000.00.00.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
3A4F8FCA88A248039E18FCBDA499AF8F,"Phòng Tổ chức, Biên chế và Tổ chức phi chính phủ","",,,,,,"000.04.11.H32","000.00.11.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
53F54D8DC99D411C89C24EC254E145DB,"Phòng Xây dựng chính quyền và Công tác thanh niên","",,,,,,"000.05.11.H32","000.00.11.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
D5803889F2394BABA760325C55CA5E06,"Thanh tra Sở","",,,,,,"000.06.11.H32","000.00.11.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
78D8ED239AA3489F829DE8C251F19F35,"Văn phòng Sở","",,,,,,"000.07.11.H32","000.00.11.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
0D20F0ADB7A348EE9CC0429F9786B66E,"Chi cục Văn thư, Lưu trữ","",,,,,,"000.08.11.H32","000.00.11.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
D4FC86134C63435CBC91FEE6E7515F21,"Lãnh đạo Chi cục","",,,,,,"001.08.11.H32","000.08.11.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
03DE5EFAAAD84F1AA82EAC1C87582927,"Phòng Hành chính - Tổng hợp","",,,,,,"002.08.11.H32","000.08.11.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
94F7973410F94B338055E6B2FAFF9DFE,"Phòng Nghiệp vụ","",,,,,,"003.08.11.H32","000.08.11.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
9687DD3013D64731A7F94539984F78C3,"Trung tâm Lưu trữ lịch sử","",,,,,,"004.08.11.H32","000.08.11.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
1A5AD802DFFB4AF28159CCA169446E01,"Ban Thi đua - Khen thưởng","",,,,,,"000.09.11.H32","000.00.11.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
B84F59C24D41479789965541AFFA6610,"Lãnh đạo Ban","",,,,,,"001.09.11.H32","000.09.11.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
D9D0D7BA896841B496E479A2E6BADD62,"Phòng Nghiệp vụ 1","",,,,,,"002.09.11.H32","000.09.11.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
7BEB428A3BEB4BF2BF7BFA81F3F37A09,"Phòng Nghiệp vụ 2","",,,,,,"003.09.11.H32","000.09.11.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
D773C29D205E40449FEC8D51709C8384,"Phòng Tổng hợp - Hành chính","",,,,,,"004.09.11.H32","000.09.11.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
CD60D007FFC04A66881FFAB99F870426,"Ban Tôn giáo","",,,,,,"000.10.11.H32","000.00.11.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
FA8E07CDD90B4A10BF88F303C540BCB2,"Lãnh đạo Ban","",,,,,,"001.10.11.H32","000.10.11.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
B78AF0ACC0DB4BB7B531B5DDC90665C0,"Phòng Công giáo và Tin lành","",,,,,,"002.10.11.H32","000.10.11.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
F31F111EB1664203BE6970F0E7831E88,"Phòng Phật giáo, Cao đài và các tôn giáo khác","",,,,,,"003.10.11.H32","000.10.11.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
0E0CFB7FEB1F4886A58814508ED36967,"Phòng Tổng hợp - Hành chính","",,,,,,"004.10.11.H32","000.10.11.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
A3951FDA52194E088D809E3F67A96328,"Sở Nông nghiệp và Phát triển nông thôn","",,,,,,"000.00.12.H32","000.00.00.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
641458CD938B45A09365005DE7328F9D,"Lãnh đạo Sở","",,,,,,"000.01.12.H32","000.00.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
139ED1FC156442938124B366ABA63BD6,"Phòng Kế hoạch tài chính","",,,,,,"000.02.12.H32","000.00.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
2BFF82E2F4B44EECBD362EEAA46EACAE,"Phòng Nghiệp vụ tổng hợp","",,,,,,"000.03.12.H32","000.00.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
833310DF836646688F04DD95CDA6F4C7,"Phòng Quản lý xây dựng công trình","",,,,,,"000.04.12.H32","000.00.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
5CAB6201F88A47899D5E04A9E2D85F85,"Phòng Tổ chức cán bộ","",,,,,,"000.05.12.H32","000.00.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
95EC09517A90438EBCD5C2A35A2DAE43,"Thanh tra Sở","",,,,,,"000.06.12.H32","000.00.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
F5D42E16DB0049AEAAC2A743ED7B2E4B,"Văn phòng Sở","",,,,,,"000.07.12.H32","000.00.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
459AE4B2EF8141CC878BED09E926A063,"Chi cục Chăn nuôi - Thú y","",,,,,,"000.08.12.H32","000.00.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
58BB217531E14635BBF793607EB93F4E,"Lãnh đạo Chi cục","",,,,,,"001.08.12.H32","000.08.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
90FD8CD49EC04B528EE0CE2F762DC587,"Phòng Chăn nuôi","",,,,,,"002.08.12.H32","000.08.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
2E7EF9212808414585ADAA133D4E7FB5,"Phòng Thú y","",,,,,,"003.08.12.H32","000.08.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
A1DF7CAFAE994E139B96684F29D626E6,"Phòng Hành chính - Tổng hợp","",,,,,,"004.08.12.H32","000.08.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
4643339556764FDE958BAA8897058861,"Chi cục Kiểm lâm","",,,,,,"000.09.12.H32","000.00.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"chi cục kiểm lâm khánh hòa",31/10/19,"",,"","",""
2F711F77E0D347B893F4BD8B94AA4E55,"Lãnh đạo Chi cục","",,,,,,"001.09.12.H32","000.09.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
B3CCFB23837A474C94F820A4DAE29711,"Phòng Quản lý, bảo vệ rừng và bảo tồn thiên nhiên","",,,,,,"002.09.12.H32","000.09.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
41A4B6E5B09F4AD2A9FFCB18835B7CCD,"Phòng Sử dụng và phát triển rừng","",,,,,,"003.09.12.H32","000.09.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
F2454F605C294070AC5826A8F79F07FD,"Phòng Tổ chức, tuyên truyền và xây dựng lực lượng","",,,,,,"004.09.12.H32","000.09.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
EB067E8BF37B4F2491748CC939433D30,"Phòng Thanh tra, pháp chế","",,,,,,"005.09.12.H32","000.09.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
66968EF37E294CABBC07919C3AEC77A8,"Phòng Hành chính - Tổng hợp","",,,,,,"006.09.12.H32","000.09.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
117D624F40054557B7C8F4E4C6AD0B50,"Đội Kiểm lâm cơ động và Phòng chống cháy rừng","",,,,,,"007.09.12.H32","000.09.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
89CFC819418846FE9962292319AA99D2,"Hạt kiểm lâm Cam Lâm","",,,,,,"008.09.12.H32","000.09.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
62B3F869B45840DAA3F4D73306228080,"Hạt kiểm lâm Cam Ranh","",,,,,,"009.09.12.H32","000.09.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
5308C3E24F1445779858D4D03BB881BA,"Hạt kiểm lâm Diên Khánh","",,,,,,"010.09.12.H32","000.09.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
0DCF798F904441619C4CEAB0C4EC9F01,"Hạt kiểm lâm Khánh Sơn","",,,,,,"011.09.12.H32","000.09.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
640A0962FBB4499BB27941518AC503F8,"Hạt kiểm lâm Khánh Vĩnh","",,,,,,"012.09.12.H32","000.09.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
4AC8F5F2706F4CF3AB54256C7C1F0942,"Hạt kiểm lâm Ninh Hòa","",,,,,,"013.09.12.H32","000.09.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
4D13657C8FD24899876F075AAB83139E,"Hạt kiểm lâm Nha Trang","",,,,,,"014.09.12.H32","000.09.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
0E9C2AA4C9CC401A9944E0C72B556B9E,"Hạt kiểm lâm Vạn Ninh","",,,,,,"015.09.12.H32","000.09.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
83EA1DD680854385BBCE6FBFBB3814E8,"Phòng Phát triển nông thôn và Bố trí dân cư","",,,,,,"003.10.12.H32","000.10.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
4D39EA1B682A41198D9AB53F99E23D0D,"Chi cục Phát triển nông thôn","",,,,,,"000.10.12.H32","000.00.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
332A1762017841709661E18153BB3779,"Lãnh đạo Chi cục","",,,,,,"001.10.12.H32","000.10.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
32948C244AF441DBAA91EFFB9F877FA1,"Phòng Kinh tế Hợp tác và Trang trại","",,,,,,"002.10.12.H32","000.10.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
082E60324650437A958F72D48CC3C58F,"Phòng Cơ điện, ngành nghề nông thôn","",,,,,,"004.10.12.H32","000.10.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
E9F2F837491C41EAABE0A67002B1284A,"Phòng Thanh tra, pháp chế","",,,,,,"005.10.12.H32","000.10.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
0D9004C23FA54F1CB5F3CD444BE645CC,"Phòng Hành chính - Tổng hợp","",,,,,,"006.10.12.H32","000.10.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
09C86AC63D664B51B19F5D67CF648172,"Chi cục Quản lý Chất lượng nông lâm sản và thủy sản","",,,,,,"000.11.12.H32","000.00.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
06FB17BA9DAC4862A329DFAAC754B826,"Lãnh đạo chi cục","",,,,,,"001.11.12.H32","000.11.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
A91CA74BCD6347EA805A86A5B87964C6,"Phòng Chế biến, thương mại nông sản.","",,,,,,"002.11.12.H32","000.11.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
F1BF3B74DB024292B79841EE85F45D77,"Phòng Quản lý chất lượng;","",,,,,,"003.11.12.H32","000.11.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
A09855B8740443F2B5B560CFB9C40DC9,"Phòng Thanh tra, pháp chế;","",,,,,,"004.11.12.H32","000.11.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
7774F061A3604762A11578C891B1BA5F,"Phòng Hành chính, tổng hợp;","",,,,,,"005.11.12.H32","000.11.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
6C0E918F112F4D849E8C8C557010355B,"Trạm Quản lý chất lượng nông lâm sản và thủy sản Cam Ranh - Khánh Sơn - Trường Sa.","",,,,,,"006.11.12.H32","000.11.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
E19F644CAF3C477BBF01E410C4DB6AC1,"Trạm Quản lý chất lượng nông lâm sản và thủy sản Vạn Ninh - Ninh Hòa.","",,,,,,"007.11.12.H32","000.11.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
6B1201F15BA442C08599DCAEA1C5CA35,"Chi cục Thủy lợi","",,,,,,"000.12.12.H32","000.00.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
593A39B2693F475183E4FE0B32AFE362,"Lãnh đạo Chi cục","",,,,,,"001.12.12.H32","000.12.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
D5EC7363661F4D63A8D331A7FEBD4A31,"Phòng Hành chính - Tổng hợp","",,,,,,"002.12.12.H32","000.12.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
C187BB11E4F24AEEB8CD01D91BE838D0,"Phòng Kỹ thuật - nghiệp vụ","",,,,,,"003.12.12.H32","000.12.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
C6FE67E3B7B047468A6476E809D62378,"Phòng Phòng chống thiên tai","",,,,,,"004.12.12.H32","000.12.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
E35F1BE0E69142A18768E647B5E06072,"Chi cục Thủy sản","",,,,,,"000.13.12.H32","000.00.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
E85473E4DB3845D69C45315CFF4C1F6E,"Lãnh đạo Chi cục","",,,,,,"001.13.12.H32","000.13.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
D8D85C9029A847139B8C8EDAE8E51DC3,"Phòng Hành chính, tổng hợp","",,,,,,"002.13.12.H32","000.13.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
A0701B4625B74DE498A4DCA5BDBBDE7C,"Phòng Khai thác và Phát triển nguồn lợi thủy sản","",,,,,,"003.13.12.H32","000.13.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
7E169472845549AE9F17682A49F9EB44,"Phòng Nuôi trồng thủy sản","",,,,,,"004.13.12.H32","000.13.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
71CDF985068F4368936BE87030EEC001,"Phòng Tàu cá, cơ sở dịch vụ hậu cần nghề cá","",,,,,,"005.13.12.H32","000.13.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
0C554F3456CB4EE8A8AA2B99E03C4861,"Phòng Thanh tra, pháp chế","",,,,,,"006.13.12.H32","000.13.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
4A7D8F4C59764860B1F86F13E00FC8AA,"Trại Thực nghiệm nuôi trồng thủy sản Ninh Lộc","",,,,,,"007.13.12.H32","000.13.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
DDE21D23CE894F378122AF9ADB25D624,"Trạm Thủy sản Cam Lâm - Diên Khánh - Khánh Vĩnh","",,,,,,"008.13.12.H32","000.13.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
96217B7B7B154FEFB8584E0F8C0065E8,"Trạm Thủy sản Cam Ranh - Khánh Sơn - Trường Sa","",,,,,,"009.13.12.H32","000.13.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
6F88E6209AAC4DEC8F97C9186D29765C,"Trạm Thủy sản Ninh Hòa","",,,,,,"010.13.12.H32","000.13.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
9D68C05809D54635AED569308DF1DB2A,"Trạm Thủy sản Vạn Ninh","",,,,,,"011.13.12.H32","000.13.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
B3BC383EA5CB4390B6A27CCA620404A8,"Chi cục Trồng trọt và Bảo vệ thực vật","",,,,,,"000.14.12.H32","000.00.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
22BE5D3E5A6043AA8720B880F1204960,"Lãnh đạo chi cục","",,,,,,"001.14.12.H32","000.14.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
9145C42D642A4F3C9DEF1C0FBB47C189,"Phòng Bảo vệ thực vật","",,,,,,"002.14.12.H32","000.14.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
1B2B3DCF0A2B4488A15A742CD45EE095,"Phòng Thanh tra, pháp chế","",,,,,,"003.14.12.H32","000.14.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
3BF917C36C184A7B8DF3D1AB74F9EA11,"Phòng Trồng trọt","",,,,,,"004.14.12.H32","000.14.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
1399CD75AAD6485B8FE8EA4C1AAEA8CF,"Phòng Hành chính, tổng hợp","",,,,,,"005.14.12.H32","000.14.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
AB2A4A2E964C412494D9A289A203B52B,"Trạm Trồng trọt và Bảo vệ thực vật Cam Lâm","",,,,,,"006.14.12.H32","000.14.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
02A12B023D3F4607B737E8E209CC5C84,"Trạm Trồng trọt và Bảo vệ thực vật Cam Ranh","",,,,,,"007.14.12.H32","000.14.12.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
D7C9955A2C4346C2B8C9A6DC900AD499,"Đội chiếu phim lưu động số 6","",,,,,,"009.17.17.H32","000.17.17.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
30405975786E45D6AF2AB424463B71DE,"Trung tâm Huấn luyện kỹ thuật thể thao","",,,,,,"000.18.17.H32","000.00.17.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
39B972E8255045348B16FA239DC93F69,"Lãnh đạo Trung tâm","",,,,,,"001.18.17.H32","000.18.17.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
3B4A1DE3E41949569A8117C21AB2BA01,"Phòng Đào tạo - Huấn luyện","",,,,,,"002.18.17.H32","000.18.17.H32",F7961E4B7F1C69409A411E692414BB08,"",1,"",31/10/19,"",,"","",""
